,url,city_id,name_hotel,score,coordinates,text_description
157,https://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html,297668227,ibis Besançon Centre Ville,"8,3","5.9994848762225,47.2224906348909,6.05250578924561,47.258421468037","[""L'ibis Besançon Centre Ville se trouve dans la vieille ville de Besançon, à 500 mètres de la gare de Viotte et à 20 minutes de marche de la citadelle Vauban ainsi que du musée des beaux-arts. Il possède un snack-bar et une réception ouverts 24h/24. Une connexion Wi-Fi est disponible gratuitement."", ""Toutes les chambres sont climatisées et disposent de parquet, d'un téléphone ainsi que d'une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-serviettes."", ""Un petit-déjeuner buffet composé de plats sucrés et salés tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits est servi tous les matins. Des viennoiseries préparées sur place, des madeleines fraîchement cuites au four ainsi qu'une boisson chaude et un fruit à emporter sont également proposés. Un petit-déjeuner plus léger est disponible à partir de 4h00."", ""L'ibis Besançon Centre Ville est situé à 18 km de l'autoroute A36. Vous pourrez profiter d'un parking privé sur place moyennant des frais supplémentaires et sous réserve de disponibilité. ""]"
158,https://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html,297668227,Best Western Citadelle,"8,1","6.00007433697882,47.2135755837849,6.05308633044061,47.249506416931","['Le Best Western Citadelle est situé dans le centre-ville historique de Besançon, à 5 minutes à pied de la rivière Doubs et de la Citadelle. Vous bénéficierez gratuitement d’une connexion Wi-Fi dans les chambres.', 'Les chambres comportent la climatisation et une télévision recevant les chaînes Canal+. La salle de bains privative est dotée d’eau chauffée par des panneaux solaires. En outre, l’établissement propose des chambres adaptées aux personnes à mobilité réduite.', 'L’hôtel sert un petit-déjeuner chaque matin moyennant un supplément. Vous pourrez le déguster dans votre chambre ou sous forme de buffet dans la salle à manger. Un service d’étage est également assuré.', 'Une borne de recharge pour une voiture électrique est disponible sur réservation préalable moyennant un supplément de 20 EUR.', ""L’établissement est implanté à 5 km du centre de conventions Micropolis. Vous pourrez profiter d’un parking public sur place moyennant des frais supplémentaires. Veuillez contacter l'établissement directement si vous souhaitez réserver une place de parking. ""]"
159,https://www.booking.com/hotel/fr/all-suites-besancon.fr.html,297668227,All Suites Besançon,"7,9","5.96896270529033,47.2363918092083,6.02199753507375,47.2723226423545","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement All Suites Besançon\xa0! "", ' pour économiser.', ""Situé à Besançon, à moins de 3,3 km de la gare de Besançon Viotte et à 4,4 km de la gare de Besançon-Mouillère, l'établissement All Suites Besançon propose des hébergements avec un jardin. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans tout l'établissement et d'un parking privé. Cet hôtel 3 étoiles assure des services d’étage et de bagagerie. Des chambres familiales sont disponibles sur place."", 'Les chambres de l’hôtel comportent un bureau, une télévision à écran plat et une salle de bains privative.', 'Lors de votre séjour, vous pourrez profiter d’une terrasse.', 'L’établissement se trouve à 5,9 km de Micropolis et à 10 km de la gare TGV de Besançon Franche-Comté. L’aéroport de Dole-Jura, le plus proche, est implanté à 63 km de l’hôtel All Suites Besançon. ']"
160,https://www.booking.com/hotel/fr/le-thurot-dijon.fr.html,297478568,Hôtel le Thurot,"7,3","5.00179229401805,47.3086395743291,5.05489962077878,47.3445704074753","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel le Thurot\xa0! "", ' pour économiser.', 'Doté d’une connexion Wi-Fi gratuite, l’Hôtel le Thurot vous accueille à 300 mètres du centre-ville et de la gare de Dijon.', 'Cet hôtel 2 étoiles propose des chambres confortables, climatisées et entièrement équipées, avec une salle de bains privative, un téléphone et une télévision à écran plat.', 'Tous les matins, l’établissement sert un petit-déjeuner buffet. En fin de journée, vous pourrez aussi vous détendre en savourant un verre au bar. En été, le personnel peut organiser la visite d’une cave à vin voisine, où vous pourrez participer à une séance de dégustation moyennant des frais supplémentaires.', 'L’Hôtel le Thurot se trouve à proximité des commerces et des restaurants, ainsi qu’à quelques pas du musée des Beaux-Arts et de l’hôtel de ville de Dijon. Le parking sécurise sur place comporte un nombre limité de places, attribuées sous réserve de disponibilité. ']"
161,https://www.booking.com/hotel/fr/de-paris-besanasson.fr.html,297668227,Hôtel de Paris,"8,4","5.99881554937931,47.2205999492025,6.05183457040219,47.2565307823487","[""Situé dans le centre de Besançon, l'Hôtel de Paris est agrémenté d'un intérieur contemporain. Il propose une réception ouverte 24h/24 et une terrasse. La citadelle de Besançon n'est qu'à 15 minutes à pied et Vesoul vous attend à 48 km."", ""Toutes les chambres sont dotées de la climatisation, d'une télévision par satellite à écran plat, d'un bureau, d'une armoire et d'un téléphone. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette gratuits."", ""Un petit-déjeuner buffet est servi chaque matin. Vous pourrez aussi vous détendre avec un verre au bar de l'hôtel et vous trouverez des restaurants traditionnels à quelques pas."", ""Le musée des beaux-arts est à seulement 5 minutes à pied et la gare de TGV Besançon Franche-Comté est accessible à 12 km. L'établissement dispose également d'une bagagerie, de journaux quotidiens et d'une connexion Internet par câble gratuite. ""]"
162,https://www.booking.com/hotel/fr/dijon-republique-appartement-cosy.fr.html,297478568,"""Le Rollin Cosy"" LOVELY - CONFORT- RELAX - CENTRE VILLE - PARKING FREE- 6 Voyageurs","8,3","5.02367064294094,47.3078312834269,5.07677715705906,47.3437621165731","['Vous pouvez bénéficier d\'une réduction Genius dans l\'établissement ""Le Rollin Cosy"" LOVELY - CONFORT- RELAX - CENTRE VILLE - PARKING FREE- 6 Voyageurs\xa0! ', ' pour économiser.', '""Le Rollin Cosy"" LOVELY - CONFORT- RELAX - CENTRE Doté d\'un balcon, le VILLE - PARKING GRATUIT- 6 Voyageurs est situé à Dijon, à seulement 1,9 km de la gare et à 1,8 km de la station de tramway Foch-Gare. Situé à 500 mètres du parc des expositions Dijon Congrexpo, il dispose d\'une connexion Wi-Fi gratuite et d\'une réception ouverte 24h/24.', ""Cet appartement comprend 3 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", 'Une aire de jeux pour enfants est également disponible.', ""L'église Saint-Philibert se trouve à 1,6 km. CENTRE VILLE - PARKING GRATUIT- 6 Voyageurs, tandis que la station de tramway CHU - Hopitaux se trouve à 2 km. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 9 km. ""]"
163,https://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html,297478568,"Holiday Inn Dijon Toison D'or, an IHG Hotel","7,9","5.02543169898738,47.3377345834269,5.07856830101262,47.3736654165731","[""Doté d'un spa avec un sauna, un hammam et une salle de sport, le Holiday Inn Dijon Toison D'or vous accueille en périphérie du centre-ville historique de Dijon, en plein cœur du parc technologique de la Toison d'Or. Il propose des hébergements dotés de la climatisation et d'une connexion Wi-Fi gratuite."", ""Les chambres sont spacieuses et disposent d'une télévision par satellite à écran plat. Elles affichent une décoration contemporaine ponctuée de touches de couleur. Leur salle de bains privative est pourvue d'équipements du créateur Philippe Starck."", ""L'établissement sert tous les matins un petit-déjeuner buffet. Son restaurant, le Gallery 412, propose des spécialités françaises traditionnelles et modernes. Un grand choix de vins est disponible au bar Light."", ""Le Holiday Inn Dijon est à 5 minutes de marche du Zénith et à 15 minutes en tramway de la gare de la ville. Un parking est disponible gratuitement sur place et l'autoroute est accessible en 2 minutes en voiture. Le centre commercial de la Toison d'Or, regroupant 180 magasins, est à seulement 1 minute de marche. ""]"
164,https://www.booking.com/hotel/fr/campanile-dijon-congra-s-cla-c-menceau.fr.html,297478568,Campanile Dijon Congrès Clemenceau,"8,1","5.03276201521402,47.3107793763894,5.08587149346823,47.3467102095356","[""Situé à Dijon, le Campanile Dijon Congrès Clémenceau propose des chambres climatisées et une connexion Wi-Fi gratuite dans tous ses locaux. Vous pourrez vous détendre autour d'un verre dans son bar-salon ouvert 24h/24. Le Palais des Congrès de Dijon se trouve à 200 mètres."", ""Toutes ses chambres contemporaines disposent d'une télévision par satellite à écran plat, du chauffage ainsi que d'une salle de bains privative avec sèche-cheveux et douche."", ""Un parking privé et sécurisé est disponible sur réservation préalable et moyennant un coût supplémentaire. Le centre-ville de Dijon est situé à 1 km de l'établissement. En face de l'hôtel, se trouve l'arrêt de tramway Poincaré. ""]"
165,https://www.booking.com/hotel/fr/bel-appartement-place-saint-joseph-4-a-5-pers-95m2-dijon.fr.html,297478568,Bel Appartement 7mn Centre Ville 95M2 4 Personnes Bébé avec Garage Sous sol,"9,3","5.0101166081855,47.2977520834269,5.0632129918145,47.3336829165731","[""Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Bel Appartement 7mn Centre Ville 95M2 4 L'établissement Personnes Bébé avec Garage Sous sol est situé à Dijon, à seulement 800 mètres de l'église Saint-Philibert. Il se trouve à 2,6 km du parc des expositions Dijon Congrexpo et à 3,3 km de la station de tramway Universite."", ""Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, une cuisine entièrement équipée et un balcon avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires."", 'Une terrasse bien exposée est présente.', ""Vous séjournerez à 1,4 km de la gare de Dijon et à 1,3 km de la station de tramway Foch-Gare. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 13 km. ""]"
166,https://www.booking.com/hotel/fr/ibis-dijon-gare.fr.html,297478568,ibis Dijon Gare,"7,9","4.99733464929093,47.30426607288,5.05043757942687,47.3401969060262","[""L'hôtel ibis Dijon Gare est situé en face de la gare, à seulement 10 minutes à pied du centre-ville historique. Il propose des chambres climatisées équipées d'une radio et d'une connexion Wi-Fi gratuite."", ""Le restaurant de l'ibis Dijon Gare, Le Klub, sert une cuisine régionale et une grande sélection de vins. En été, vous pourrez prendre vos repas sur la terrasse fleurie."", ""Un petit-déjeuner buffet composé de plats sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus de fruits, est préparé chaque matin. Des viennoiseries cuites sur place et des madeleines fraîches sont également proposées, ainsi qu'une boisson chaude et un fruit à emporter. Un petit-déjeuner plus léger est servi à partir de 4h00."", ""L'ibis Dijon Gare possède par ailleurs un bar à cocktails moderne. L'établissement dispose d'une réception ouverte 24h/24. ""]"
167,https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html,297478568,Hôtel des Ducs,"8,5","5.01710212372087,47.3037397010699,5.07020452477194,47.339670534216","[""Situé à 50 mètres du palais des ducs, dans le centre historique de Dijon classé au patrimoine mondial de l'UNESCO, l'Hôtel des Ducs propose un bar ainsi qu'une connexion Wi-Fi gratuite. Chaque matin, il sert un petit-déjeuner buffet. D'autre part, vous pourrez vous détendre en prenant une boisson sur la terrasse."", ""Les chambres de l'Hôtel des Ducs sont desservies par un ascenseur et dotées d'un téléphone, d'une télévision à écran plat ainsi que d'une salle de bains privative pourvue d'une baignoire ou d'une douche. Certaines sont climatisées."", ""L'Hôtel des Ducs se trouve à moins de 50 mètres du musée des Beaux-Arts, de l'Opéra et du quartier commerçant de la ville. La Route des Vins de Bourgogne commence à seulement 10 minutes en voiture. ""]"
168,https://www.booking.com/hotel/fr/de-paris-dijon.fr.html,297478568,Hôtel De Paris,"7,0","5.0036224856631,47.3054651628277,5.05672662112553,47.3413959959739","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel De Paris\xa0! "", ' pour économiser.', ""Situé à 5 minutes à pied du centre historique de Dijon et à 100 mètres de la gare, l'Hôtel de Paris vous propose des chambres contemporaines avec connexion Wi-Fi gratuite ainsi qu'un bar avec terrasse."", ""Toutes les chambres de l'Hôtel de Paris disposent d'une télévision à écran LCD et d'une salle de bains privative. Certaines sont climatisées et toutes sont desservies par l'ascenseur de l'hôtel."", ""Un petit-déjeuner buffet est servi chaque matin et vous pourrez venir siroter des boissons au bar sur place. Le personnel pourra vous conseiller sur les visites de sites historiques et de vignobles locaux. Des voitures et des vélos peuvent être loués directement à l'établissement."", ""L'office du tourisme de Dijon ne se trouve qu'à 100 mètres de là, ce qui vous permettra de profiter au maximum de votre séjour. Un parking privé est situé sur place. De plus, l'hôtel se trouve à 10 minutes de route de l'autoroute A39. ""]"
169,https://www.booking.com/hotel/fr/luxury-flat-in-dijon.fr.html,297478568,Authentic Flat in Dijon,"8,8","5.01520298191131,47.3026796686942,5.06830431751191,47.3386105018404","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Authentic Flat in Dijon\xa0! "", ' pour économiser.', ""Occupant un hôtel du XVIIe siècle, l'établissement Authentic Flat in Dijon est situé dans le centre historique de Dijon et propose des appartements de luxe indépendants. Affichant une décoration individuelle et colorée, ils sont équipés d'une connexion Wi-Fi gratuite."", ""Tous les appartements du Authentic Flat in Dijon comprennent une ou deux chambres et un salon. Ils sont dotés d'un ordinateur portable, d'une télévision par câble à écran plat et d'un bureau. Chacun possède une salle de bains privative pourvue d'un sèche-cheveux, d'articles de toilette gratuits et d'une douche."", ""Vous pourrez préparer vos repas en utilisant la cuisine de l'appartement. Elle comporte des plaques de cuisson, un réfrigérateur et un four micro-ondes. Un lave-vaisselle, une bouilloire électrique et un coin repas sont également à votre disposition. Vous trouverez des restaurants à seulement 50 mètres."", ""Un lave-linge, du matériel de repassage et du linge de lit sont fournis. Un parking public est disponible gratuitement à proximité et le musée de Magnin se trouve à 130 mètres de l'établissement. ""]"
170,https://www.booking.com/hotel/fr/republique-dijon.fr.html,297478568,Hôtel République,"8,0","5.01822731342515,47.3077359955171,5.07133373174468,47.3436668286633","['Cette auberge du XVIIIe siècle est située dans une rue calme du centre historique de Dijon. Elle vous accueille dans un cadre moderne et élégant avec connexion Wi-Fi gratuite.', ""L'hôtel République propose des chambres à l'atmosphère chaleureuse, décorées dans des couleurs chaudes. Les chambres sont équipées d'une salle de bains privative et d'une télévision à écran plat."", ""Vous pourrez vous détendre sur la terrasse de l'hôtel République. Un petit-déjeuner buffet est servi chaque matin."", ""La gare de Dijon-Ville est accessible en moins de 15 minutes à pied ou en 5 minutes de tramway depuis l'arrêt République. L'établissement est situé à 900 mètres du musée des beaux-arts de Dijon et à 8 minutes à pied de la cathédrale. ""]"
171,https://www.booking.com/hotel/fr/le-chambellan-dijon.fr.html,297478568,Hôtel Le Chambellan,"7,6","5.01861484917034,47.3038201572042,5.07171733109127,47.3397509903504","[""L'hôtel Le Chambellan est abrité dans un bâtiment du XVIIe siècle, dans le centre-ville de Dijon. Son emplacement est idéal pour visiter les églises et les musées, qui sont au nombre de 7 dans un rayon de 15 minutes de marche."", ""Les chambres chauffées du Chambellan sont toutes équipées d'une télévision à écran plat et de chaînes satellite, ainsi que d'une connexion Wi-Fi gratuite. Toutes les chambres sont insonorisées et certaines chambres offrent une vue sur la cour privée."", 'Un petit-déjeuner buffet est servi chaque matin dans la salle de petit-déjeuner, où vous pourrez lire les quotidiens à votre disposition.', ""Le bureau d'excursions de l'hôtel Le Chambellan fournira des informations sur les attractions principales de Dijon, dont l'arc de triomphe Porte Guillaume, situé à seulement 10 minutes de marche. Un parking public se trouve à proximité de l'hôtel, qui est situé à seulement 900 m de la gare de Dijon et à 7 km de l'aéroport Dijon-Bourgogne. ""]"
172,https://www.booking.com/hotel/fr/la-parenthese-dijon.fr.html,297478568,La parenthèse,"9,3","5.00818296532921,47.3085922328416,5.06129024449259,47.3445230659878","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La parenthèse\xa0! "", ' pour économiser.', ""L'établissement La parenthèse est situé à Dijon, à moins de 1 km de la gare et à 9 minutes à pied de la station de tramway Foch-Gare, dans une région propice à la randonnée. Vous séjournerez à moins de 1 km de l'église Saint-Philibert et à 1,7 km du parc des expositions Dijon Congrexpo. Une connexion Wi-Fi est disponible gratuitement."", 'Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.', ""Vous séjournerez à 4,6 km de la station de tramway CHU-Hopitaux et de la station de tramway Universite. L'aéroport de Dijon-Bourgogne, le plus proche, est à 15 km. ""]"
173,https://www.booking.com/hotel/fr/les-bons-enfants.fr.html,297478568,Les Bons Enfants,"9,2","5.01580227131909,47.3028252264553,5.06890375321781,47.3387560596015","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Bons Enfants\xa0! "", ' pour économiser.', ""Situé à 5 minutes à pied de l'église Notre-Dame, l'établissement Les Bons Enfants propose un hébergement à Dijon, à 100 mètres de la Place de la Libération."", ""Cet hébergement comprend un coin repas et d'une cuisine équipée d'un lave-vaisselle. Le linge de lit et les serviettes de toilette sont fournis."", ""Vous séjournerez à 1,1 km des jardins botaniques d'Arquebuse, à 100 mètres du Palais des Ducs de Bourgogne et à 43 km de l'aéroport de Dole-Jura, le plus proche. ""]"
174,https://www.booking.com/hotel/fr/au-jardin-des-plantes-dijon.fr.html,297478568,Au jardin des plantes,"9,1","5.00215776793563,47.3018125834269,5.05525823206437,47.3377434165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Au jardin des plantes\xa0! "", ' pour économiser.', ""L'établissement Au jardin des plantes est situé à Dijon, à moins de 1 km de l'église Saint-Philibert et à 8 minutes à pied de la gare de Dijon, dans une région propice à la randonnée. Il offre une vue sur le jardin et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux."", ""Cet appartement comprend une chambre, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 600 mètres de la station de tramway Foch-Gare et à 3,2 km du parc des expositions Dijon Congrexpo. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 10 km. ""]"
175,https://www.booking.com/hotel/fr/kyriad-gare.fr.html,297478568,Kyriad Hotel Dijon Gare,"7,2","5.00334653706035,47.3048306212724,5.05645003467122,47.3407614544186","[""Le Kyriad Hotel Dijon Gare vous accueille à 120 mètres de la gare de Dijon. Il dispose d'une piscine intérieure et de chambres insonorisées avec une connexion Wi-Fi gratuite."", ""Les chambres sont climatisées et comprennent un plateau/bouilloire, une télévision par satellite, ainsi qu'une salle de bains privative."", 'Une salle de sport et un sauna sont disponibles sur réservation.', ""La réception de l'hôtel est ouverte 24h/24 et 7j/7. L'établissement comporte en outre 2 salons de télévision au rez-de-chaussée, ainsi qu'une borne Internet."", ""L'hôtel possède un bar pouvant aussi accueillir les grands groupes 24h/24, sur demande. Vous aurez droit à un petit-déjeuner buffet chaud tous les matins."", ""Vous séjournerez à 7 km de l'aéroport de Dijon-Bourgogne. Un parking couvert est accessible à proximité, moyennant des frais supplémentaires. Vous rejoindrez le Palais des Congrès en 7 minutes de tramway, tandis que le campus universitaire et le centre commercial la Toison d'Or sont à moins de 20 minutes. ""]"
176,https://www.booking.com/hotel/fr/villa14.fr.html,297478568,VILLA14,"9,0","5.00511509940807,47.3041377834269,5.05821790059193,47.3400686165731","[""Située dans le centre de Dijon, la VILLA14 se trouve à proximité de sites touristiques tels que la gare de Dijon, la station de tramway Foch-Gare et l'église Saint-Philibert. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Tous les logements disposent d'une salle de bains privative avec douche, de la climatisation, d'une télévision à écran plat et d'un lave-vaisselle. Tous les logements comprennent des coins salon et repas."", ""Vous séjournerez à 2,1 km du parc des expositions Dijon Congrexpo et à 4,2 km de la station de tramway Chenove Centre. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 14 km. ""]"
177,https://www.booking.com/hotel/fr/ethic-etapes-dijon.fr.html,297478568,ETHIC ETAPES DIJON Accueil 24h24 et parking gratuit,"6,8","5.03483419604628,47.3184334131258,5.08795137219102,47.354364246272","[""Situé à Dijon, l’hôtel ETHIC ETAPES DIJON Accueil 24h24 et parking gratuit propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Ce logement se trouve à 4 km de la gare de Dijon-Ville et à 800 mètres de la route menant à l'autoroute A6."", 'Décorées dans un style sobre, toutes les chambres doubles ou simples disposent d’une salle de bains privative pourvue d’une douche.', 'L’hôtel ETHIC ETAPES DIJON Accueil 24h24 et parking gratuit sert tous les matins un petit-déjeuner continental. Vous pourrez profiter d’une cafétéria en libre-service ouverte plusieurs jours par semaine, ainsi que d’un distributeur automatique de boissons.', ""L’hôtel Ethic Etapes se trouve à 10 minutes à pied du centre de conventions de Dijon, à seulement 200 mètres d’une piscine et à 600 mètres d'un magasin IKEA. De nombreux musées gratuits se trouvent dans la ville. ""]"
178,https://www.booking.com/hotel/fr/holiday-inn-express-dijon.fr.html,297478568,"Holiday Inn Express Dijon, an IHG Hotel","8,0","5.049533404702,47.3090336883971,5.10264112771148,47.3449645215433","[""Situé à Saint-Apollinaire, l'Holiday Inn Express Dijon possède une piscine extérieure. Cet établissement climatisé propose une réception ouverte 24h/24, une terrasse bien exposée et un bar. Une bagagerie et une connexion Wi-Fi gratuite sont également disponibles."", ""Les chambres sont équipées d'une télévision par câble à écran plat et de la climatisation. Les salles de bains privatives sont pourvues d'une douche à l'italienne, d'un sèche-cheveux et d'articles de toilette gratuits."", 'Une bouilloire électrique est fournie dans chaque chambre. Un petit-déjeuner buffet est préparé tous les jours et vous trouverez des distributeurs automatiques de collations sur place.', ""L'hôtel se trouve à 3 km du centre de Dijon et à 4,6 km de la gare. L'établissement met un parking sécurisé à votre disposition gratuitement. ""]"
179,https://www.booking.com/hotel/fr/appartement-demain.fr.html,297478568,Le Loisy,"9,4","5.01468107337697,47.3052499225771,5.06778499247393,47.3411807557233","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Loisy\xa0! "", ' pour économiser.', ""Installé en plein cœur de Dijon, l'établissement Le Loisy est un appartement moderne et indépendant doté d'une baignoire spa, situé à seulement 80 mètres de l'église Notre-Dame ainsi qu'à 1,5 km de la gare."", ""Situé au rez-de-chaussée, l'appartement comprend une pièce à vivre avec une télévision à écran plat, une chambre avec une armoire ainsi que du matériel de repassage. La salle de bains est pourvue d'une douche. La cuisine est équipée d'un four traditionnel, d'un four micro-ondes et d'un lave-vaisselle. Un lave-linge et un sèche-linge vous sont également fournis."", ""Vous trouverez des commerces et des restaurants à moins de 100 mètres du Le Loisy . Le jardin Arquebuse est à 10 minutes de marche. En outre, vous bénéficierez d'une connexion Wi-Fi gratuite et du chauffage lors de votre séjour. ""]"
180,https://www.booking.com/hotel/fr/magnifique-appartement-place-st-joseph-dijon.fr.html,297478568,Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé,"9,4","5.01277991484987,47.2967435834269,5.06587528515013,47.3326744165731","[""Situé à Dijon, à 2,6 km du parc des expositions et des congrès de Dijon, le Dijon Congrexpo Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Les Personnes Bébé comprennent un salon avec une télévision à écran plat. Cet hébergement climatisé se trouve à moins de 1 km de l'église Saint-Philibert. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite."", ""Cet appartement comprend 3 chambres, un lave-linge ainsi qu'une salle de bains pourvue de peignoirs et de chaussons. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis."", ""L'Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé se trouve à 1,6 km de la gare de Dijon et à 1,5 km de la station de tramway Foch-Gare. L'aéroport de Dijon-Bourgogne, le plus proche, est implanté à 13 km. ""]"
181,https://www.booking.com/hotel/fr/patarin-apartment.fr.html,297478568,Appartement Patarin Dijon,"9,2","5.0131892547735,47.3012917853382,5.06628919548902,47.3372226184844","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Patarin Dijon\xa0! "", ' pour économiser.', ""L'Appartement Patarin Dijon se situe à Dijon. Le parc des expositions et des congrès est à 1,5 km."", ""Cet appartement comprend une cuisine équipée d'un four et d'un micro-ondes. Vous pourrez profiter d'une télévision à écran plat et d'un lecteur DVD. La salle de bains privative est pourvue d'une douche."", ""Le Zénith de Dijon se situe à 4,4 km de l'Appartement Patarin Dijon, et le jardin botanique de l'Arquebuse de Dijon est à 900 mètres. L'aéroport de Dole-Jura est le plus proche, à 43 km de l'Appartement Patarin Dijon. ""]"
182,https://www.booking.com/hotel/fr/city-loft.fr.html,297478568,City Loft Apparthotel,"8,1","5.01162388890924,47.3047215302659,5.06472727686225,47.3406523634121","['Idéalement situé au cœur du quartier piétonnier, le City Loft Apparthotel se trouve près du palais des ducs.', ""Anciennement connu comme le magasin Au Pauvre Diable, le bâtiment possède 53 appartements joliment meublés, allant d’appartements simples à des appartements quadruples. Chaque appartement est équipé de la climatisation, d'une kitchenette complète avec plaques de cuisson, réfrigérateur et micro-ondes, d'un coffre-fort et d'une télévision."", 'Pendant votre séjour à Dijon, prenez le temps de découvrir les célèbres produits de la ville, tels que la moutarde, le pain d’épice et la crème de cassis. La ville compte également un auditorium et une université réputée. ']"
183,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html,297478568,Odalys City Dijon Les Cordeliers,"8,0","5.01356514900773,47.3003045979794,5.06666409761919,47.3362354311256","[""L’Odalys City Dijon Les Cordeliers vous accueille dans le centre historique de Dijon. Aménagé dans un ancien cloître, cet appart'hôtel propose des chambres dotées d’une salle de bains privative ainsi que des hébergements indépendants. Durant votre séjour, vous pourrez vous détendre dans le jardin ou le hammam."", ""Tous les hébergements de l'Odalys City Dijon Les Cordeliers possèdent une salle d'eau privative comportant des articles de toilette gratuits et un sèche-cheveux. Vous bénéficierez également d’une connexion Wi-Fi gratuite et d’une télévision par câble."", 'Les appartements comprennent une cuisine équipée d’un lave-vaisselle, d’un micro-ondes et d’une bouilloire électrique. Des restaurants et des bars vous attendent à quelques pas.', 'Vous séjournerez à 500 mètres du Palais des Ducs et du musée des Beaux-Arts, et à 1,5 km de la gare de Dijon-Ville. Le parc des expositions Congrexpo de Dijon se trouve à 1,5 km. ']"
184,https://www.booking.com/hotel/fr/hotel-des-halles-dijon.fr.html,297478568,Hôtel des Halles,"8,8","5.0103651485682,47.3076160019972,5.06347144625183,47.3435468351434","[""L'Hôtel des Halles vous accueille dans le centre-ville historique de Dijon, à 50 mètres de la zone piétonne et à 300 mètres du marché couvert des halles centrales. Vous bénéficierez d'une connexion Wi-Fi gratuite. Le départ de la route des Grands Crus de Bourgogne est à 10 minutes de route."", ""Toutes les chambres disposent de la climatisation, d'une télévision à écran plat et d'une salle de bains privative avec une douche à l'italienne. Elles sont desservies par un ascenseur."", ""L'Hôtel des Halles sert un petit-déjeuner buffet tous les matins."", ""Vous séjournerez à 30 mètres de l'arrêt de tramway Godrans qui permet un accès direct au Zénith et à l'université de Dijon. Un parking public payant est situé à 250 mètres. ""]"
