,url,city_id,name_hotel,score,coordinates,text_description
154,https://www.booking.com/hotel/fr/hostellerie-du-pape.fr.html,297869324,Brit Hotel Confort La Ferme du Pape,"7,7","7.28253090071298,48.024323203539,7.33637190175436,48.0602540366852","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Confort La Ferme du Pape\xa0! "", ' pour économiser.', ""Le Brit Hotel Confort La Ferme du Pape vous accueille à l'entrée d'un charmant village au cœur des vignobles, dans une région gastronomique, à 8 km de Colmar."", ""Les chambres à la décoration traditionnelle du Brit Hotel Confort La Ferme du Pape sont dotées d'installations modernes, telles qu'une connexion Wi-Fi gratuite."", 'Le Brit Hotel Confort La Ferme du Pape présente une terrasse ombragée, où vous pourrez savourer des spécialités locales accompagnées de vins de la région.', ""L'établissement comporte un ascenseur, un parking privé gratuit et des installations pour les personnes à mobilité réduite. Le parcours de golf et les courts de tennis se trouvent à 5 km. Vous rejoindrez la piscine de la ville à 6 km. ""]"
155,https://www.booking.com/hotel/fr/auberge-des-comtes.fr.html,297869324,Hotel Colmar Vignes Eguisheim,"8,8","7.2772008378264,48.0253059096719,7.33104286601577,48.0612367428181","[""Situé à 200 mètres du centre-ville d'Eguishein et à 10 minutes en voiture de Colmar, l'Hotel Colmar Vignes Eguisheim met gratuitement à votre disposition une connexion Wi-Fi ainsi qu'un parking privé."", ""Les chambres sont équipées d'une télévision. Certaines sont dotées d'un balcon privé."", 'Chaque matin, un petit-déjeuner buffet est servi.', ""La route des vins d'Alsace et les Vosges sont facilement accessibles depuis l'Hotel Colmar Vignes Eguisheim. ""]"
156,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html,297869324,Résidence Pierre & Vacances Le Clos d'Eguisheim,"8,0","7.28493272863625,48.0270619191034,7.33877659238578,48.0629927522496","['La Résidence Pierre & Vacances Le Clos d’Eguisheim est située à 700 mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. La résidence propose une piscine intérieure chauffée et des appartements entièrement équipés.', 'Dotés d’une terrasse ou d’une loggia pourvue de mobilier de jardin, les appartements entièrement meublés comprennent tous une pièce à vivre séparée, ainsi qu’une salle de bains privative. Leur cuisine est équipée de plaques de cuisson vitrocéramique, d’un réfrigérateur et d’une cafetière. Une connexion Wi-Fi est disponible moyennant des frais supplémentaires. Un service de boulangerie est assuré moyennant des frais supplémentaires.', 'La Résidence Pierre & Vacances donne sur la colline des Trois-Châteaux. L’établissement se trouve à seulement 6,5 km du centre-ville de Colmar et à 30 km de la frontière allemande. Le parking est gratuit et un service de prêt de livres ou de jeux de société est assuré.', 'L’établissement est détenteur du label Clé Verte. ']"
157,https://www.booking.com/hotel/fr/appartement-le-ch-ti-alsacien.fr.html,297869324,Appartement Le Ch'ti Alsacien,"9,2","7.27831814908494,48.0246109834269,7.33215945091506,48.0605418165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Le Ch'ti Alsacien\xa0! "", ' pour économiser.', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'Appartement Le Ch'ti Alsacien est situé à Eguisheim. Vous séjournerez à 8 km de la collégiale Saint-Martin et à 10 km du parc des expositions Colmar Expo."", ""Cet appartement comprend 2 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 5,7 km de la gare de Colmar et à 7,6 km de la Maison des Têtes. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 11 km. ""]"
158,https://www.booking.com/hotel/fr/gite-le-coq-rouge.fr.html,297869324,GITE LE COQ ROUGE,"9,8","7.27877259802539,48.0237436952399,7.33261299337661,48.0596745283861","[""Doté d'un jardin, d'un barbecue et d'une terrasse, le GITE LE COQ ROUGE propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Eguisheim. Il se trouve à 8,2 km de la collégiale Saint-Martin et à 11 km de Colmar Expo."", 'Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin.', 'Vous pourrez faire du vélo dans les environs.', ""Vous séjournerez à 6,1 km de la gare de Colmar et à 7,7 km de la Maison des Têtes. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 11 km. ""]"
159,https://www.booking.com/hotel/fr/chambres-d-39-hotes-l-39-altenberg.fr.html,120791766,Chambres d'hôtes l'Altenberg,"9,2","7.30845322483666,48.2889075834269,7.36257277516334,48.3248384165731","[""Situé à 17 km du château du Haut Koenigsbourg, L'établissement Chambres d'hôtes l'Altenberg propose des hébergements avec un jardin, une terrasse et une cuisine commune. Une connexion Wi-Fi et un parking privé sont disponibles gratuitement sur place."", ""Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux."", 'Un petit-déjeuner buffet est servi tous les matins sur place.', ""Vous séjournerez à 28 km du parc des expositions Colmar Expo et à 31 km de la Maison des Têtes. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 30 km. ""]"
160,https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.fr.html,297869324,Fleur de Vigne,"9,6","7.27824070044866,48.0281479834269,7.33208569955134,48.0640788165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Fleur de Vigne\xa0! "", ' pour économiser.', 'Situé à Eguisheim, à moins de 6 km de la gare de Colmar et à 7,3 km de la Maison des Têtes, le Fleur de Vigne propose des hébergements avec une connexion Wi-Fi gratuite, la climatisation et un jardin. Offrant une vue sur le jardin et la montagne, il se trouve à 7,8 km de la collégiale Saint-Martin.', ""Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis."", ""Vous séjournerez à 10 km du parc des expositions Colmar Expo et à 35 km du château du Haut Koenigsbourg. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 11 km. ""]"
161,https://www.booking.com/hotel/fr/gites-amp-camping-on-the-route-des-vins.fr.html,120791766,Gites & Camping on the Route des Vins,"8,7","7.34171222314775,48.1841780112974,7.39572103452438,48.2201088444436","[""Situé à Bergheim, à 17 km de Colmar, le Gites & Camping on the Route des Vins dispose d'un barbecue et offre une vue sur la montagne. Fribourg-en-Brisgau se trouve à 62 km. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place."", ""Tous les logements comprennent un coin salon/repas ainsi qu'une kitchenette équipée d'un four et d'un micro-ondes. Un grille-pain est également fourni. Leur salle de bains privative est pourvue d'une douche. Le linge de lit est fourni."", ""Vous pourrez pratiquer diverses activités dans les environs, telles que le vélo et la randonnée. Gérardmer se trouve à 72 km. L'aéroport international de Strasbourg, le plus proche, est à 55 km. ""]"
162,https://www.booking.com/hotel/fr/le-schlossberg.fr.html,120791766,Hôtel Restaurant Le Schlossberg,"8,3","7.29189696382203,48.1500395234387,7.34586981464705,48.1859703565849","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Restaurant Le Schlossberg\xa0! "", ' pour économiser.', ""Le Schlossberg Hotel bénéficie d'un emplacement idéal au cœur du vieux village de Zellenberg, au milieu de maisons alsaciennes à colombages."", 'Vous pourrez choisir entre 9 chambres spacieuses et climatisées. Chaque chambre comprend une télévision, un minibar et un accès Internet. Certaines chambres possèdent une terrasse privée et offrent une vue sur les vignes.', ""Situé en face de Riquewihr, un des villages les plus visités de France, l'hôtel a par ailleurs forgé sa réputation grâce à son restaurant de haute qualité servant quelques-unes des meilleures recettes locales, dans une atmosphère chaleureuse. ""]"
163,https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html,297869324,James Vignoble Hôtel - Eguisheim,"8,7","7.2746565490926,48.0269973576635,7.32850034535282,48.0629281908097","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement James Vignoble Hôtel - Eguisheim\xa0! "", ' pour économiser.', ""Le James Vignoble Hôtel - Eguisheim vous accueille en plein cœur du vignoble d'Eguisheim. Il offre une vue spectaculaire sur la Forêt-Noire."", ""L'établissement est équipé de deux piscines dont une extérieure chauffée à 29°C (Fermée en hiver, ouverte selon les conditions climatiques et les saisons). L’espace détente est ouvert et dispose d'une piscine couverte chauffée à 29°C. Il comprend également un bain à remous et un sauna panoramique. L'accès est gratuit pour les clients de l'hôtel. Des peignoirs, des serviettes et des tongs sont proposés à la réception, moyennant des frais supplémentaires."", ""Les 31 chambres meublées sont pourvues d’une salle de bains privative. Chaque chambre est équipée d'une télévision, d'un téléphone, de la climatisation et d'un minibar."", 'Un petit-déjeuner buffet, composé de mets sucrés et salés, est servi tous les matins. Le petit-déjeuner doit être réservé à l’arrivée. La connexion Wi-Fi est gratuite dans l’ensemble des locaux.', 'Le stationnement est payant sur place. Vous trouverez plusieurs restaurants à moins de 5 minutes de marche. Le marché de Noël d’Eguisheim se trouve à 500 mètres. ']"
164,https://www.booking.com/hotel/fr/au-nid-de-cigognes.fr.html,120791766,Hotel Au Nid De Cigognes,"8,3","7.34539624108177,48.1425130870643,7.39936117278237,48.1784439202105","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Au Nid De Cigognes\xa0! "", ' pour économiser.', ""L'hôtel Au Nid de Cigognes est situé au cœur de l'Alsace, à 5 minutes de Colmar, Ribeauvillé, Riquewihr et Kaysersberg. Il dispose d'une piscine intérieure, d'un sauna et d'un hammam."", ""Chaque chambre insonorisée est décorée dans un style contemporain. Toutes sont équipées d'un accès Wi-Fi gratuit, d'une salle de bains privée et d'une télévision à écran plat."", ""Le restaurant de l'hôtel Au Nid de Cigognes sert un petit-déjeuner buffet et une cuisine régionale traditionnelle, le tout agrémenté d'une sélection des meilleurs vins d'Alsace. Vous pourrez également prendre un verre au bar de l’hôtel."", ""L'hôtel dispose de salons propices à la détente et d'une réception ouverte 24h/24. Un garage privé est proposé gratuitement. ""]"
165,https://www.booking.com/hotel/fr/touringhotel.fr.html,120791766,LE CLOS DES SOURCES Hôtel & Spa,"8,4","7.27519782795552,48.2130825600459,7.32923713908549,48.2490133931921","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement LE CLOS DES SOURCES Hôtel & Spa\xa0! "", ' pour économiser.', 'L’établissement LE CLOS DES SOURCES Hôtel & Spa est situé dans le parc régional des Ballons des Vosges, en Alsace. Vous pourrez accéder gratuitement au spa, qui comprend une piscine multi-jets, un bain à remous, un sauna et un hammam.', ""Toutes les chambres disposent d'une salle de bains privative et d'une connexion Wi-Fi gratuite. Le restaurant, ouvert tous les jours, prépare une cuisine régionale."", 'En plus des installations de bien-être, des massages et divers soins de beauté sont disponibles, sur demande et moyennant des frais supplémentaires.', ""L'hôtel est idéalement situé à 10 km de la ville pittoresque de Ribeauvillé et à 50 km de l'aéroport international de Bâle-Mulhouse-Fribourg. Vous pourrez pratiquer de nombreuses activités à Thannenkirch, notamment la randonnée et visiter le château du Haut-Kœnigsbourg. ""]"
166,https://www.booking.com/hotel/fr/le-mandelberg.fr.html,120791766,Hotel Le Mandelberg,"9,1","7.29471211751288,48.1344075601323,7.34866852442437,48.1703383932785","[""L'Hôtel Le Mandelberg se trouve au pied d'une colline dans le village de Mittelwihr, au cœur de l'Alsace. Doté d'un sauna et d'un solarium, il propose des massages sur demande."", 'Affichant une décoration personnalisée, chacune des chambres du Mandelberg comprend une salle de bains privative, un minibar et une télévision à écran plat. Toutes sont desservies par un ascenseur.', 'Le Mandelberg sert un petit-déjeuner buffet et vous pourrez vous détendre avec un verre dans le bar ou sur la terrasse.', ""L'hôtel se trouve à proximité de nombreux vignobles et met un parking à votre disposition sur place gratuitement. ""]"
167,https://www.booking.com/hotel/fr/la-bonne-franquette.fr.html,120791766,La Bonne Franquette,"8,0","7.27539356081001,48.3246274301329,7.32955102594384,48.3605582632791","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Bonne Franquette\xa0! "", ' pour économiser.', ""Situé sur la place du marché du village de Villé, cet hôtel occupe une maison à colombages avec terrasse. Toutes les chambres sont non-fumeurs et disposent d'une connexion Wi-Fi gratuite."", ""Chaque chambre inclut une salle de bains privative avec sèche-cheveux et articles de toilette. Elles sont dotées d'une télévision à écran plat et d'un mobilier d'époque."", ""Par ailleurs, vous pourrez déguster des plats traditionnels accompagnés de vins régionaux au restaurant de l'hôtel La Bonne Franquette. Un petit-déjeuner continental est préparé tous les matins."", 'Un parking public est à votre disposition gratuitement sur place et la route des vins est accessible en seulement 10 minutes de route. Enfin, vous pourrez vous rendre au parc naturel régional du Ballon des Vosges en 12 minutes de route. ']"
168,https://www.booking.com/hotel/fr/auberge-le-meisenberg.fr.html,120791766,Auberge Le Meisenberg,"8,9","7.37246424655584,48.2537916122206,7.42654659524717,48.2897224453668","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Auberge Le Meisenberg\xa0! "", ' pour économiser.', ""Doté d'une connexion Wi-Fi gratuite et d'un restaurant, le Châtenois se trouve à 2,2 km de la montagne des singes et à 3 km du parc d'attractions Cigoland."", ""Les chambres comprennent une télévision à écran plat, une bouilloire ainsi qu'une salle de bains privative avec des articles de toilette gratuits et un sèche-cheveux."", ""Vous pourrez pratiquer diverses activités dans les environs, telles que l'équitation et le vélo. Enfin, l'aéroport international de Strasbourg est implanté à 35 km. ""]"
169,https://www.booking.com/hotel/fr/le-verger-des-chateaux.fr.html,120791766,"Hôtel Restaurant Le Verger des Châteaux, The Originals Relais","7,9","7.3924133261905,48.2885897073971,7.4465325394406,48.3245205405433","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Restaurant Le Verger des Châteaux, The Originals Relais\xa0! "", ' pour économiser.', ""L'Hôtel Restaurant Le Verger des Châteaux, The Originals Relais est situé sur la route des vins, au cœur de l'Alsace. Un jardin est disponible. Les chambres comprennent une salle de bains privative et certaines s’ouvrent sur un balcon avec vue sur la campagne environnante."", 'Toutes les chambres du Verger des Châteaux possèdent une télévision par câble avec les chaînes allemandes, un téléphone et une connexion Wi-Fi. Certains hébergements affichent une décoration traditionnelle. La salle de bains privative est pourvue d’un sèche-cheveux et d’une baignoire ou d’une douche.', 'Un petit-déjeuner buffet complet est servi tous les jours au Verger des Châteaux et peut être savouré en chambre. Le restaurant traditionnel, La table du Verger, offre des vues magnifiques sur les vignes.', 'Vous pourrez vous détendre en dégustant une boisson au bar ou sur la terrasse. Une aire de jeux pour enfants est disponible dans le jardin.', ""L'Hôtel Restaurant Le Verger des Châteaux, The Originals Relais se trouve à 24 km de Colmar et à 54 km de Strasbourg. Un parking privé gratuit est mis à votre disposition sur place. ""]"
170,https://www.booking.com/hotel/fr/villa-grimm.fr.html,120791766,Villa Grimm,"9,8","7.15021747677938,48.2260845834269,7.20427052322062,48.2620154165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villa Grimm\xa0! "", ' pour économiser.', ""Offrant une vue sur la montagne, la Villa Grimm est située à Sainte-Marie-aux-Mines, à 19 km du château du Haut Koenigsbourg. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé."", ""Leur salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits."", 'Un petit-déjeuner continental est servi sur place.', 'La Villa Grimm possède une terrasse.', 'Vous pourrez jouer au ping-pong sur place ou faire de la randonnée ou du ski dans les environs.', ""Colmar Expo se trouve à 32 km de la Villa Grimm, tandis que la Maison des Têtes est à 35 km. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 34 km. ""]"
171,https://www.booking.com/hotel/fr/le-haut-koenigsbourg.fr.html,120791766,Hôtel du Haut Koenigsbourg - calme et nature,"9,1","7.27520037585009,48.2136755012788,7.32924031314951,48.249606334425","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel du Haut Koenigsbourg - calme et nature\xa0! "", ' pour économiser.', 'L’Hôtel du Haut Koenigsbourg - calme et nature propose des hébergements avec salle de bains privative dans le parc régional des Ballons des Vosges. Cet hôtel de charme vous accueille dans le pittoresque village de Thannenkirch, en Alsace.', 'Les chambres lumineuses offrent une vue sur le jardin et disposent d’un lit queen-size. Tous les logements sont équipés d’une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d’articles de toilette et d’un sèche-cheveux.', 'Chaque matin, l’établissement sert un petit-déjeuner buffet, que vous pourrez savourer sur la terrasse par beau temps.', 'L’Hôtel du Haut Koenigsbourg possède un salon avec une télévision, des jeux vidéo et une sélection de livres. Vous bénéficierez également d’une connexion Wi-Fi gratuite dans ce salon.', 'Le château du Haut-Kœnigsbourg se trouve à 7,1 km de l’hôtel. La gare de Ribeauvillé est située à 10 km. Un parking privé est disponible gratuitement sur place. ']"
172,https://www.booking.com/hotel/fr/restaurant-kieffer.fr.html,120791766,Hotel Kieffer,"9,2","7.40636883440699,48.3459213331143,7.46054893724817,48.3818521662605","[""Situé sur la route des vins d'Alsace, l'Hôtel Kieffer propose des chambres dotées d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. Le propriétaire peut organiser des dégustations de vins."", ""Les chambres disposent toutes d'une salle de bains privative pourvue d'une baignoire ou d'une douche ainsi que d'articles de toilette gratuits. Certaines comportent un balcon ou une terrasse. Un petit-déjeuner continental est disponible tous les jours, moyennant des frais supplémentaires de 8 EUR par jour et par personne."", ""Le parking privé de l'hôtel Kieffer est gratuit. Strasbourg se trouve à 35 km de là, tandis que le château du Haut-Koenigsbourg est à 20 km. ""]"
173,https://www.booking.com/hotel/fr/dontenville.fr.html,120791766,Hotel Restaurant Dontenville,"8,6","7.37262713920205,48.2522569363249,7.42670786369712,48.2881877694711","[""L'Hotel Dontenville est situé au cœur de Chatenois, en Alsace. Il propose une connexion Wi-Fi gratuite et des chambres à la décoration traditionnelle avec des poutres en bois."", ""Chaque chambre du Dontenville Hotel dispose d'une salle de bains privative avec douche. Elles sont équipées d'une télévision et d'un téléphone."", 'Le restaurant du Dontenville sert un petit-déjeuner continental et une cuisine régionale. Vous pourrez vous détendre dans le bar-salon ou sur la terrasse privée.', ""Le Dontenville se trouve à seulement 4 km de la gare de Sélestat et à 30 minutes de route de l'aéroport de Strasbourg. ""]"
174,https://www.booking.com/hotel/fr/l-39-appart-39-selestadien.fr.html,120791766,L'Appart' Sélestadien,"8,5","7.43293802544856,48.2407810272379,7.48700660894544,48.2767118603841","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Appart' Sélestadien\xa0! "", ' pour économiser.', ""Situé à Sélestat, l'établissement L'Appart' Sélestadien propose un service de prêt de vélos, une piscine extérieure ouverte en saison, un jardin, une connexion Wi-Fi gratuite et une vue sur le jardin. Offrant une vue sur la ville, il se trouve à 15 km du château du Haut Koenigsbourg et à 22 km du parc des expositions Colmar Expo."", 'Cet appartement comprend 2 chambres, une cuisine avec lave-vaisselle, une télévision à écran plat, un coin salon et 2 salles de bains avec douche. Les serviettes et le linge de lit sont fournis.', ""Vous pourrez profiter d'un barbecue et d'une terrasse."", ""Vous séjournerez à 25 km de la Maison des Têtes et de la collégiale Saint-Martin. L'aéroport le plus proche, celui de Colmar-Houssen, est situé à 24 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ""]"
175,https://www.booking.com/hotel/fr/riquewihr-magnifique-appartement-de-120-m2.fr.html,120791766,Villa Maeva - Logements,"9,5","7.27395662741536,48.1480385834269,7.32792737258464,48.1839694165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Villa Maeva - Logements\xa0! "", ' pour économiser.', 'Située au milieu des vignobles alsaciens et des sentiers de randonnée à Riquewihr, la Villa Maeva - Logements propose un hébergement indépendant avec une connexion Wi-Fi gratuite et un coin salon avec une télévision à écran plat.', ""L'établissement propose 2 appartements dans un bâtiment entièrement rénové datant de la fin du XIXe siècle, avec un parking privé et sécurisé."", ""Tous les logements comprennent un lave-vaisselle, un four, une machine à café, un micro-ondes et une bouilloire. La cuisine est équipée d'un grille-pain et d'un réfrigérateur."", ""L'aéroport international de Strasbourg, le plus proche, est implanté à 63 km. ""]"
176,https://www.booking.com/hotel/fr/la-maison-de-vacances.fr.html,120791766,La Maison de Vacances,"9,5","7.39257557625822,48.3380599313239,7.44674731850975,48.3739907644701","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Maison de Vacances\xa0! "", ' pour économiser.', ""La Maison de Vacances est un gîte indépendant situé sur les collines de Nothalten, au milieu des vignobles alsaciens. Il dispose d'une terrasse couverte avec vue sur le village et d'une connexion Wi-Fi gratuite. Selestat est à 13 km."", ""Le gîte dispose d'un salon avec poutres apparentes, d'une télévision et d'un lecteur DVD. La salle de bains est pourvue d'une douche et d'un sèche-cheveux. La Maison de Vacances comprend également une cuisine entièrement équipée avec grille-pain, four micro-ondes, bouilloire électrique et ustensiles de cuisine."", ""Si vous voyagez en voiture, un parking privé gratuit est disponible sur place et l'autoroute A35 se trouve à 5 km du gîte. Strasbourg se trouve à 40 km. ""]"
177,https://www.booking.com/hotel/fr/au-muenchberg.fr.html,120791766,Gîte Binnert Bader,"9,3","7.3935297836436,48.3378701130632,7.44770132406819,48.3738009462094","['Situé dans la région viticole du Bas-Rhin, le Gîte Binnert Bader propose une terrasse et des chambres insonorisées. Cette maison de vacances se trouve à 15 km de la gare de Sélestat.', ""Le gîte de deux chambres comprend un coin salon avec un canapé et une télévision à écran plat, un lave-linge, du matériel de repassage ainsi qu'une salle de bains privative pourvue d'un sauna."", 'La cuisine entièrement équipée comporte un coin repas, un barbecue, un réfrigérateur, un four et une cuisinière. Une bouilloire électrique et un grille-pain sont également fournis.', ""Doté d'une connexion Wi-Fi gratuite, le Gîte Binnert Bader se trouve à 84 km de l'aéroport de Bâle-Mulhouse. Vous rejoindrez la station de ski de La Bresse en 45 minutes de route et un parking privé est disponible gratuitement sur place. ""]"
178,https://www.booking.com/hotel/fr/laterale-4.fr.html,120791766,Laterale Residences Apartments Riquewihr,"9,3","7.26991431266637,48.1485563513366,7.32388560267797,48.1844871844828","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Laterale Residences Apartments Riquewihr\xa0! "", ' pour économiser.', 'Le Laterale Résidences se trouve à Riquewihr, en Alsace, à 200 mètres du marché de Noël. Il met gratuitement à votre disposition une connexion Wi-Fi.', ""Les chambres comprennent une télévision à écran plat. Certaines disposent d'un coin salon et/ou d'une terrasse, tandis que d'autres bénéficient de la climatisation. Toutes possèdent un grille-pain, un réfrigérateur, une bouilloire et une machine à café. Certains logements sont dotés d'une cuisine munie d'un lave-vaisselle. La salle de bains privative est pourvue d'un sèche-cheveux. Le linge de lit et les serviettes sont fournis."", 'Le Laterale Résidences comporte également un sauna et une terrasse.', ""Vous pourrez louer des vélos électriques sur place et pratiquer le ski dans les environs. Vous séjournerez dans une région prisée des amateurs de vélo. L'aéroport international le plus proche, celui de Strasbourg - Entzheim, se trouve à 49 km. ""]"
179,https://www.booking.com/hotel/fr/la-maison-1603.fr.html,120791766,La Maison 1603,"9,5","7.28221176693528,48.1620694824859,7.33619728213872,48.1980003156321","[""Situé à Hunawihr, à 13 km du parc des expositions Colmar Expo et à 16 km du château du Haut Koenigsbourg, l'établissement La Maison 1603 propose des hébergements avec une connexion Wi-Fi gratuite ainsi qu'un jardin avec une aire de jeux pour enfants et une vue sur le jardin."", ""Tous les logements comprennent une terrasse, une cheminée, un coin salon, une télévision à écran plat, un lave-linge ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. Leur cuisine entièrement équipée comporte un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café."", 'Un barbecue est à votre disposition sur place.', 'Vous pourrez jouer au ping-pong sur place ou faire de la randonnée ou du ski dans les environs.', ""Vous séjournerez à 16 km de la Maison des Têtes et à 17 km de la collégiale Saint-Martin. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 15 km. ""]"
180,https://www.booking.com/hotel/fr/gite-muscat-a-kaysersberg.fr.html,120791766,Gîtes individuels à Kaysersberg,"8,6","7.22031449171369,48.1316242139699,7.27426797217935,48.1675550471161","[""Situé à Kaysersberg, le Gîte Muscat à Kaysersberg dispose d'un jardin avec mobilier de jardin, d'une terrasse privée et d'un barbecue. Colmar se trouve à 11 km. Un parking privé est disponible gratuitement sur place."", ""Les logements comprennent un coin salon. Les logements comprennent une télévision à écran plat et un lecteur DVD. La cuisine est équipée d'un lave-vaisselle. Un four, un micro-ondes, un grille-pain et une machine à café sont également fournis. La climatisation est disponible uniquement dans la maison Muscat."", ""Vous pourrez pratiquer diverses activités dans les environs, telles que le ski et le golf. Colmar se trouve à 20 minutes en voiture, tandis que Mulhouse est à 50 minutes de route. L'aéroport international de Strasbourg, le plus proche, est implanté à 52 km. ""]"
181,https://www.booking.com/hotel/fr/gite-l-oree-du-chateau-appartement-cerise.fr.html,120791766,Gîte L orée du château Appartement Cerise,"9,2","7.32779687670226,48.2304370834269,7.38185452329774,48.2663679165731","[""Doté d'une terrasse, le Gîte L orée du château Appartement Cerise est situé à Orschwiller, à 26 km de la Maison des Têtes, à 27 km de la collégiale Saint-Martin et à 28 km de la gare de Colmar. Doté d'un parking privé gratuit, il se trouve à 3,2 km du château du Haut Koenigsbourg et à 24 km du parc des expositions Colmar Expo."", 'Cet appartement comprend 3 chambres, une cuisine, une télévision à écran plat, un coin salon et une salle de bains.', ""Vous séjournerez à 35 km du musée Würth et à 45 km de l'entrée principale d'Europa-Park. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 25 km. ""]"
182,https://www.booking.com/hotel/fr/gite-les-amandiers.fr.html,120791766,L'éclos des vignes - Appartements haut de gamme avec Spa,"8,7","7.32999728131021,48.1885010367625,7.38401065123067,48.2244318699087","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'éclos des vignes - Appartements haut de gamme avec Spa\xa0! "", ' pour économiser.', ""Situé à Bergheim, en Alsace, à 14 km de Colmar, le Gîte Les Amandiers dispose d'un barbecue et offre une vue sur le jardin. Fribourg-en-Brisgau se trouve à 43 km. Une connexion Wi-Fi est accessible gratuitement dans l'ensemble de ses locaux."", ""Les logements comprennent un coin salon et repas. Leur cuisine est équipée d'un four et d'un grille-pain. Vous disposerez également d'un réfrigérateur, d'une machine à café et d'une bouilloire. Leur salle de bains privative est pourvue d'une baignoire ou d'une douche."", 'Nous avons un Restaurant ouvert les lundis, vendredis et samedis soirs où vous pourrez profiter de Tartes Flambées.', 'Un panier petit-déjeuner à la carte est disponible sur demande et moyennant des frais supplémentaires.', ""Vous séjournerez à 38 km de Gérardmer et à 42 km de La Bresse. L'aéroport international de Strasbourg, le plus proche, est à 43 km. Un parking privé est disponible gratuitement sur place. ""]"
183,https://www.booking.com/hotel/fr/les-chambres-du-haut-koenigsbourg.fr.html,120791766,Les Chambres du Haut-Koenigsbourg,"8,6","7.31929283115456,48.2290573870377,7.37334901943136,48.2649882201839","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Chambres du Haut-Koenigsbourg\xa0! "", ' pour économiser.', ""Situé à Orschwiller, en Alsace, à proximité du château du Haut Koenigsbourg, l'établissement Les Chambres du Haut-Koenigsbourg propose des hébergements avec connexion Wi-Fi et parking privé gratuits."", ""Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux."", ""Cette chambre d'hôtes sert un petit-déjeuner continental."", ""Vous pourrez profiter d'une terrasse bien exposée sur place et faire du vélo ou de la randonnée dans les environs."", ""Vous séjournerez à 23 km du parc des expositions Colmar Expo et à 26 km de la Maison des Têtes. L'aéroport de Colmar-Houssen, le plus proche, est implanté à 24 km. du Haut-Koenigsbourg. ""]"
